 69427 1835.62  170.92 99.999  9.999 20.861   0   0 9.999  150   0 0.345
 69430 1603.57  170.75 99.999  9.999 20.032   0   0 9.999  159   0 0.144
 69431 1647.64  171.16 99.999  9.999 20.625   0   0 9.999  152   0 0.295
 69432 1714.43  171.49 99.999  9.999 20.527   0   0 9.999  127   0 0.386
 69438 1401.09  171.75 99.999  9.999 20.405   0   0 9.999  157   0 0.268
 69439 1720.11  171.96 99.999  9.999 20.419   0   0 9.999  141   0 0.359
 69440 1772.51  172.31 99.999  9.999 20.345   0   0 9.999   45   0 0.599
 69443 1417.86  173.85 99.999  9.999 20.417   0   0 9.999  160   0 0.203
 69444 1456.50  176.07 22.069  2.263 19.806   8   0 0.397  163   0 0.130
 69445 1664.16  173.00 99.999  9.999 20.460   0   0 9.999  153   0 0.288
 69451 1434.19  174.32 99.999  9.999 20.331   0   0 9.999  162   0 0.202
 69452 1779.49  174.94 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69457 1635.99  175.40 99.999  9.999 20.510   0   0 9.999  159   0 0.245
 69458 1675.91  175.58 99.999  9.999 20.048   0   0 9.999  163   0 0.163
 69460 1396.44  176.87 21.787  1.593 20.194   7   1 0.157  165   0 0.220
 69461 1422.18  175.86 99.999  9.999 20.450   0   0 9.999  163   0 0.218
 69462 1539.63  180.47 99.999  9.999 20.944   0   0 9.999  162   0 0.303
 69463 1806.10  175.60 22.192  1.705 20.487   5   0 0.706  104   0 0.493
 69467 1830.32  177.72 99.999  9.999 20.386   0   0 9.999  168   0 0.242
 69472 1446.87  178.74 99.999  9.999 19.744   0   0 9.999  171   0 0.102
 69473 1596.78  178.62 99.999  9.999 20.221   0   0 9.999  167   1 0.157
 69474 1659.53  178.66 99.999  9.999 20.681   0   0 9.999  167   0 0.273
 69477 1382.09  181.45 99.999  9.999 19.549   0   0 9.999  176   0 0.104
 69478 1388.29  180.83 99.999  9.999 20.109   0   0 9.999  174   0 0.153
 69479 1439.76  181.61 99.999  9.999 20.418   0   0 9.999  172   2 0.188
 69480 1532.53  179.59 99.999  9.999 20.313   0   0 9.999  168   0 0.173
 69481 1546.88  180.38 99.999  9.999 20.683   0   0 9.999  169   0 0.228
 69486 1754.23  179.90 99.999  9.999 20.398   0   0 9.999  170   1 0.208
 69491 1506.21  182.61 22.172  2.056 20.116   7   0 0.315  182   0 0.139
 69493 1468.68  182.62 99.999  9.999 20.972   0   0 9.999  170   0 0.307
 69494 1572.54  182.53 99.999  9.999 20.288   0   0 9.999  183   0 0.348
 69495 1764.51  183.02 99.999  9.999 20.310   0   0 9.999  176   1 0.190
 69496 1396.05  184.26 22.020  1.875 20.145   7   1 0.149  182   1 0.129
 69497 1404.12  183.73 21.871  2.010 19.861   8   0 0.368  182   0 0.121
 69498 1413.46  181.40 99.999  9.999 20.867   0   0 9.999  168   0 0.276
 69499 1646.38  182.76 99.999  9.999 20.591   0   0 9.999  179   0 0.239
 69500 1771.61  184.27 22.031  1.879 20.151   6   0 0.583  155   0 0.337
 69505 1690.05  184.44 22.097  2.384 19.713   9   0 0.493  184   0 0.163
 69506 1702.15  185.19 99.999  9.999 19.493   0   0 9.999  182   1 0.296
 69507 1815.83  185.29 99.999  9.999 19.978   0   0 9.999  182   2 0.208
 69512 1440.75  186.23 99.999  9.999 19.737   0   0 9.999  185   0 0.098
 69513 1540.84  185.30 99.999  9.999 20.166   0   0 9.999  184   0 0.149
 69514 1677.35  185.81 21.977  2.089 19.889   8   0 0.397  187   0 0.149
 69521 1746.27  187.85 99.999  9.999 20.292   0   0 9.999  184   0 0.259
 69524 1409.36  191.96 21.552  1.576 19.976   9   0 0.289  195   0 0.127
 69525 1407.07  187.78 99.999  9.999 20.142   0   0 9.999  191   0 0.147
 69526 1573.41  187.76 99.999  9.999 20.454   0   0 9.999  190   0 0.205
 69527 1591.88  189.21 99.999  9.999 20.204   0   0 9.999  190   0 0.139
 69528 1641.98  189.98 22.084  1.883 20.201  10   0 0.436  192   0 0.153
 69529 1780.72  187.61 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69538 1633.78  193.59 21.642  1.925 19.717  11   0 0.267  195   0 0.107
 69539 1722.16  189.79 99.999  9.999 20.476   0   0 9.999  187   0 0.533
 69543 1565.46  192.61 21.763  2.029 19.734  10   0 0.304  196   0 0.096
 69546 1582.61  191.46 99.999  9.999 20.070   0   0 9.999  193   0 0.133
 69547 1714.21  191.01 99.999  9.999 20.145   0   0 9.999  189   0 0.587
 69550 1749.37  192.61 99.999  9.999 20.106   0   0 9.999  191   0 0.235
 69554 1685.28  193.55 99.999  9.999 20.185   0   0 9.999  194   1 0.173
 69559 1390.51  195.94 99.999  9.999 20.135   0   0 9.999  201   0 0.160
 69560 1619.67  195.73 21.650  2.100 19.550  10   0 0.350  200   0 0.080
 69561 1754.45  194.18 99.999  9.999 20.342   0   0 9.999  193   0 0.180
 69568 1637.13  199.98 21.677  1.973 19.703  11   0 0.296  206   1 0.090
 69569 1637.83  195.16 99.999  9.999 20.145   0   0 9.999  199   0 0.154
 69570 1668.52  196.71 99.999  9.999 20.313   0   0 9.999  199   1 0.175
 69571 1818.81  196.32 99.999  9.999 20.027   0   0 9.999  197   1 0.123
 69574 1500.94  195.74 99.999  9.999 20.420   0   0 9.999  200   0 0.238
 69575 1642.62  196.14 99.999  9.999 20.192   0   0 9.999  198   0 0.163
 69576 1711.20  197.77 99.999  9.999 19.620   0   0 9.999  198   0 0.501
 69577 1732.17  197.19 99.999  9.999 19.832   0   0 9.999  191   0 0.697
 69578 1827.19  195.78 99.999  9.999 20.664   0   0 9.999  187   0 0.300
 69583 1383.01  197.70 99.999  9.999 19.983   0   0 9.999  204   0 0.174
 69584 1540.43  200.01 21.987  1.845 20.142  12   0 0.193  205   1 0.137
 69585 1572.13  198.49 21.857  1.881 19.976  12   0 0.309  205   0 0.117
 69586 1692.76  197.78 99.999  9.999 20.028   0   0 9.999  204   0 0.210
 69592 1387.24  200.47 21.737  1.533 20.204  10   0 0.253  206   0 0.201
 69593 1595.05  199.43 21.951  2.127 19.824   6   1 0.135  205   0 0.100
 69594 1789.04  199.02 99.999  9.999 20.007   0   0 9.999  200   2 0.144
 69599 1466.24  202.55 99.999  9.999 20.030   0   0 9.999  212   1 0.110
 69600 1469.47  199.09 22.076  1.558 20.518  11   0 0.416  204   0 0.199
 69601 1488.89  199.52 99.999  9.999 20.198   0   0 9.999  204   0 0.145
 69602 1680.52  199.65 22.236  2.311 19.925  10   0 0.415  203   0 0.124
 69605 1546.51  203.64 99.999  9.999 19.893   0   0 9.999  217   0 0.109
 69606 1722.27  201.47 99.999  9.999 18.631   0   0 9.999  143   0 1.150
 69607 1817.99  200.77 99.999  9.999 19.700   0   0 9.999  206   0 0.103
 69609 1613.57  202.81 21.952  1.911 20.042  10   0 0.400  212   1 0.121
 69610 1623.04  201.51 99.999  9.999 20.052   0   0 9.999  211   0 0.178
 69611 1633.13  201.40 99.999  9.999 20.770   0   0 9.999  210   0 0.297
 69612 1708.83  201.33 99.999  9.999 19.957   0   0 9.999  196   0 0.702
 69617 1700.17  203.27 22.580  2.809 19.771  12   0 0.389  212   1 0.258
 69624 1534.72  205.18 99.999  9.999 19.896   0   0 9.999  216   1 0.109
 69628 1495.09  206.97 99.999  9.999 19.934   0   0 9.999  216   1 0.120
 69629 1670.03  205.18 99.999  9.999 20.720   0   0 9.999  205   0 0.290
 69630 1761.68  206.02 99.999  9.999 19.941   0   0 9.999  213   1 0.136
 69631 1791.19  206.27 21.255  1.554 19.702  11   1 0.131  217   0 0.108
 69638 1712.38  207.17 99.999  9.999 18.965   0   0 9.999  164   0 1.098
 69644 1539.64  209.72 99.999  9.999 19.732   0   0 9.999  219   0 0.084
 69645 1751.23  208.15 99.999  9.999 20.419   0   0 9.999  215   0 0.285
 69647 1658.39  209.54 99.999  9.999 20.470   0   0 9.999  221   0 0.244
 69650 1467.25  210.39 99.999  9.999 20.441   0   0 9.999  221   0 0.179
 69651 1663.98  211.50 99.999  9.999 20.300   0   0 9.999  216   0 0.206
 69652 1792.54  211.00 99.999  9.999 19.666   0   0 9.999  223   0 0.111
 69654 1514.00  211.97 99.999  9.999 20.151   0   0 9.999  223   0 0.127
 69655 1651.45  212.46 99.999  9.999 19.728   0   0 9.999  223   1 0.120
 69656 1691.29  212.18 21.800  2.008 19.792  13   0 0.350  221   1 0.167
 69657 1809.11  211.20 99.999  9.999 19.889   0   0 9.999  221   2 0.187
 69658 1820.30  211.54 99.999  9.999 20.046   0   0 9.999  222   1 0.168
 69663 1509.45  212.55 99.999  9.999 20.318   0   0 9.999  224   0 0.164
 69664 1522.31  212.37 99.999  9.999 20.141   0   0 9.999  223   1 0.124
 69665 1593.93  211.55 99.999  9.999 20.447   0   0 9.999  222   0 0.165
 69666 1714.13  212.13 99.999  9.999 17.662   0   0 9.999  126   0 1.026
 69670 1532.33  213.93 99.999  9.999 19.946   0   0 9.999  226   0 0.112
 69671 1834.26  211.96 99.999  9.999 20.430   0   0 9.999  223   0 0.276
 69676 1517.83  215.41 99.999  9.999 19.965   0   0 9.999  228   1 0.115
 69677 1558.37  214.08 21.873  1.675 20.199  12   0 0.178  218   0 0.180
 69678 1599.55  215.32 99.999  9.999 20.005   0   0 9.999  228   0 0.108
 69679 1697.08  215.25 99.999  9.999 19.998   0   0 9.999  228   0 0.217
 69685 1402.08  216.16 99.999  9.999 19.807   0   0 9.999  230   0 0.108
 69686 1823.87  215.92 21.843  2.007 19.836  10   0 0.272  229   0 0.127
 69687 1387.33  217.69 99.999  9.999 19.733   0   0 9.999  229   0 0.139
 69688 1408.52  217.52 99.999  9.999 20.171   0   0 9.999  229   0 0.136
 69689 1443.15  216.34 99.999  9.999 20.502   0   0 9.999  229   0 0.168
 69690 1540.22  217.28 99.999  9.999 20.156   0   0 9.999  227   1 0.131
 69691 1609.05  217.22 99.999  9.999 20.036   0   0 9.999  229   1 0.124
 69692 1645.34  215.99 99.999  9.999 20.442   0   0 9.999  228   0 0.198
 69696 1688.87  219.26 99.999  9.999 20.345   0   0 9.999  224   0 0.273
 69699 1397.42  219.39 99.999  9.999 19.847   0   0 9.999  229   1 0.109
 69700 1413.94  218.68 99.999  9.999 20.175   0   0 9.999  227   2 0.145
 69701 1494.79  218.65 99.999  9.999 20.244   0   0 9.999  227   1 0.169
 69702 1535.04  219.79 99.999  9.999 20.309   0   0 9.999  228   0 0.172
 69703 1758.49  217.34 99.999  9.999 20.720   0   0 9.999  220   0 0.282
 69707 1545.02  219.91 99.999  9.999 20.024   0   0 9.999  227   1 0.135
 69709 1573.74  219.95 99.999  9.999 20.399   0   0 9.999  228   0 0.195
 69710 1794.48  221.69 99.999  9.999 20.151   0   0 9.999  227   0 0.200
 69715 1502.33  220.71 99.999  9.999 20.710   0   0 9.999  224   0 0.222
 69716 1605.76  221.27 99.999  9.999 20.526   0   0 9.999  229   0 0.182
 69717 1619.14  222.48 99.999  9.999 19.921   0   0 9.999  231   1 0.107
 69718 1651.08  222.37 99.999  9.999 20.440   0   0 9.999  234   0 0.209
 69719 1726.10  221.20 99.999  9.999 17.077   0   0 9.999  136   0 0.991
 69721 1463.66  222.96 99.999  9.999 19.836   0   0 9.999  232   0 0.097
 69733 1458.24  224.72 99.999  9.999 20.710   0   0 9.999  228   0 0.224
 69734 1764.20  225.40 22.186  2.146 20.040   9   0 0.370  232   1 0.148
 69735 1774.37  224.14 99.999  9.999 20.489   0   0 9.999  228   0 0.189
 69741 1443.98  225.37 99.999  9.999 20.664   0   0 9.999  231   0 0.209
 69742 1647.83  225.65 99.999  9.999 19.887   0   0 9.999  234   0 0.130
 69743 1670.77  226.08 99.999  9.999 20.693   0   0 9.999  231   0 0.350
 69744 1815.38  226.32 99.999  9.999 20.245   0   0 9.999  213   1 0.298
 69748 1426.25  227.27 99.999  9.999 19.959   0   0 9.999  233   1 0.121
 69749 1689.66  226.34 99.999  9.999 20.371   0   0 9.999  231   0 0.242
 69750 1726.94  226.28 99.999  9.999 19.202   0   0 9.999  199   0 1.148
 69753 1485.78  227.32 99.999  9.999 20.797   0   0 9.999  228   0 0.248
 69757 1392.69  229.51 99.999  9.999 20.497   0   0 9.999  236   1 0.217
 69758 1416.05  229.88 99.999  9.999 20.310   0   0 9.999  235   0 0.168
 69759 1718.92  227.94 99.999  9.999 19.646   0   0 9.999  218   0 0.984
 69760 1737.43  227.75 99.999  9.999 19.934   0   0 9.999  228   0 0.601
 69762 1627.59  230.47 99.999  9.999 19.851   0   0 9.999  236   1 0.107
 69766 1703.92  231.07 99.999  9.999 19.608   0   0 9.999  237   1 0.202
 69770 1459.87  231.39 99.999  9.999 20.633   0   0 9.999  235   0 0.207
 69771 1598.53  232.49 99.999  9.999 20.024   0   0 9.999  237   0 0.110
 69772 1639.12  231.27 99.999  9.999 20.713   0   0 9.999  234   0 0.239
 69773 1726.85  230.80 99.999  9.999 19.802   0   0 9.999  233   0 0.697
 69774 1771.03  230.38 99.999  9.999 20.151   0   0 9.999  235   0 0.131
 69775 1785.22  234.61 99.999  9.999 20.067   0   0 9.999  236   0 0.150
 69779 1429.55  233.36 99.999  9.999 20.090   0   0 9.999  240   0 0.140
 69780 1474.10  232.36 99.999  9.999 20.326   0   0 9.999  237   1 0.171
 69781 1520.74  231.07 99.999  9.999 20.540   0   0 9.999  235   0 0.185
 69782 1540.76  231.70 99.999  9.999 20.714   0   0 9.999  234   0 0.224
 69783 1731.92  231.83 99.999  9.999 19.951   0   0 9.999  233   0 0.543
 69784 1797.45  233.45 99.999  9.999 20.423   0   0 9.999  232   0 0.255
 69787 1585.37  235.37 22.252  2.132 20.120  14   0 0.350  239   0 0.122
 69788 1622.40  233.75 99.999  9.999 20.621   0   0 9.999  234   0 0.193
 69789 1716.40  235.05 99.999  9.999 20.100   0   0 9.999  234   2 0.282
 69790 1777.87  238.67 22.138  2.186 19.952  12   0 0.335  238   1 0.115
 69793 1692.63  235.28 99.999  9.999 20.313   0   0 9.999  233   1 0.163
 69794 1757.34  235.68 99.999  9.999 20.119   0   0 9.999  234   2 0.147
 69796 1424.62  236.60 99.999  9.999 20.345   0   0 9.999  240   0 0.159
 69797 1774.77  235.81 99.999  9.999 20.034   0   0 9.999  235   1 0.139
 69805 1394.98  238.53 99.999  9.999 20.217   0   0 9.999  242   0 0.148
 69806 1476.30  239.07 21.999  2.234 19.765  13   0 0.369  239   1 0.086
 69807 1539.81  237.74 99.999  9.999 20.163   0   0 9.999  240   0 0.131
 69810 1387.42  239.05 99.999  9.999 20.077   0   0 9.999  239   1 0.122
 69811 1563.83  238.22 21.659  1.670 19.989  12   0 0.276  242   0 0.256
 69812 1769.30  238.69 99.999  9.999 20.036   0   0 9.999  242   0 0.126
 69813 1784.54  240.37 99.999  9.999 19.481   0   0 9.999  240   1 0.077
 69814 1592.56  239.84 99.999  9.999 20.287   0   0 9.999  240   0 0.136
 69818 1436.70  241.00 99.999  9.999 20.118   0   0 9.999  241   1 0.122
 69819 1609.67  239.81 99.999  9.999 20.585   0   0 9.999  241   0 0.202
 69820 1658.77  240.80 22.165  2.300 19.866  14   0 0.454  240   1 0.106
 69824 1523.53  241.86 99.999  9.999 20.132   0   0 9.999  242   0 0.157
 69831 1604.18  243.31 99.999  9.999 19.925   0   0 9.999  243   1 0.118
 69837 1574.23  243.62 99.999  9.999 20.406   0   0 9.999  242   1 0.166
 69838 1580.98  243.34 99.999  9.999 20.328   0   0 9.999  243   0 0.159
 69839 1617.02  243.46 99.999  9.999 19.896   0   0 9.999  242   0 0.107
 69845 1412.62  245.32 99.999  9.999 19.952   0   0 9.999  240   1 0.110
 69846 1421.14  244.95 99.999  9.999 19.849   0   0 9.999  243   0 0.099
 69847 1838.65  244.20 99.999  9.999 20.404   0   0 9.999  239   0 0.153
 69852 1719.85  245.62 99.999  9.999 20.082   0   0 9.999  240   0 0.159
 69853 1738.16  245.68 99.999  9.999 20.464   0   0 9.999  234   0 0.197
 69858 1384.35  245.81 99.999  9.999 20.505   0   0 9.999  239   0 0.176
 69859 1435.08  246.08 99.999  9.999 20.322   0   0 9.999  244   0 0.150
 69860 1652.64  245.97 99.999  9.999 20.770   0   0 9.999  239   0 0.233
 69861 1678.10  246.75 99.999  9.999 19.901   0   0 9.999  243   0 0.110
 69862 1781.43  246.00 99.999  9.999 20.568   0   0 9.999  241   0 0.207
 69863 1446.32  248.41 99.999  9.999 20.513   0   0 9.999  243   1 0.183
 69864 1749.95  248.63 99.999  9.999 20.597   0   0 9.999  238   1 0.202
 69865 1757.27  247.50 99.999  9.999 20.292   0   0 9.999  240   0 0.175
 69872 1494.64  250.78 21.835  1.982 19.852   8   0 0.163  240   1 0.105
 69873 1542.71  249.91 99.999  9.999 20.465   0   0 9.999  245   0 0.197
 69874 1667.62  250.12 21.853  2.065 19.788  12   0 0.218  245   0 0.095
 69885 1633.79  251.37 99.999  9.999 21.047   0   0 9.999  237   0 0.292
 69886 1807.31  249.58 99.999  9.999 20.376   0   0 9.999  242   0 0.297
 69892 1398.16  253.34 22.212  2.344 19.868  14   0 0.310  244   1 0.099
 69893 1443.61  252.27 99.999  9.999 20.252   0   0 9.999  244   0 0.159
 69894 1614.78  252.76 21.821  1.708 20.113  10   0 0.329  245   0 0.129
 69895 1674.67  257.71 99.999  9.999 20.084   0   0 9.999  245   0 0.131
 69896 1673.52  252.72 21.436  1.144 20.292  11   1 0.069  245   0 0.156
 69897 1757.28  251.97 99.999  9.999 20.552   0   0 9.999  240   1 0.202
 69902 1742.35  254.65 99.999  9.999 19.811   0   0 9.999  245   0 0.108
 69903 1379.62  255.34 99.999  9.999 20.150   0   0 9.999  245   0 0.141
 69904 1462.88  255.24 99.999  9.999 20.349   0   0 9.999  246   0 0.238
 69905 1605.03  257.06 22.075  2.209 19.867  14   0 0.343  245   1 0.108
 69906 1776.55  253.94 99.999  9.999 20.836   0   0 9.999  236   0 0.260
 69911 1662.87  254.88 99.999  9.999 20.643   0   0 9.999  244   0 0.206
 69912 1721.61  256.15 99.999  9.999 20.420   0   0 9.999  245   1 0.176
 69920 1487.98  257.80 99.999  9.999 20.584   0   0 9.999  240   0 0.223
 69921 1580.02  256.94 99.999  9.999 20.415   0   0 9.999  245   0 0.174
 69922 1668.17  257.20 99.999  9.999 20.348   0   0 9.999  244   0 0.177
 69923 1785.45  257.62 99.999  9.999 20.037   0   0 9.999  243   0 0.134
 69928 1704.90  258.87 99.999  9.999 19.935   0   0 9.999  242   2 0.108
 69936 1383.46  259.38 99.999  9.999 19.834   0   0 9.999  246   1 0.110
 69937 1682.17  258.36 99.999  9.999 20.797   0   0 9.999  244   0 0.236
 69938 1699.05  257.71 99.999  9.999 20.322   0   0 9.999  244   2 0.158
 69939 1739.05  260.80 99.999  9.999 20.159   0   0 9.999  242   1 0.138
 69940 1780.61  259.42 99.999  9.999 20.227   0   0 9.999  243   0 0.179
 69941 1813.99  258.28 99.999  9.999 20.423   0   0 9.999  243   1 0.194
 69945 1424.49  259.99 22.055  1.975 20.080  12   0 0.251  245   0 0.137
 69946 1434.98  260.02 99.999  9.999 20.075   0   0 9.999  247   0 0.131
 69947 1541.56  258.72 99.999  9.999 20.531   0   0 9.999  244   0 0.218
 69952 1593.93  264.10 99.999  9.999 20.356   0   0 9.999  241   0 0.183
 69958 1466.06  261.78 99.999  9.999 19.454   0   0 9.999  248   0 0.104
 69959 1574.40  262.76 99.999  9.999 20.296   0   0 9.999  233   0 0.242
 69960 1763.50  264.46 99.999  9.999 19.875   0   0 9.999  245   2 0.116
 69961 1772.94  262.12 99.999  9.999 19.886   0   0 9.999  242   3 0.096
 69962 1803.95  261.61 99.999  9.999 20.834   0   0 9.999  239   0 0.258
 69963 1833.90  260.73 99.999  9.999 20.652   0   0 9.999  244   0 0.192
 69965 1485.91  263.21 99.999  9.999 19.789   0   0 9.999  245   0 0.169
 69966 1760.06  261.85 21.792  1.595 20.197  13   0 0.343  243   2 0.141
 69970 1556.35  263.61 99.999  9.999 20.120   0   0 9.999  248   0 0.163
 69979 1398.73  265.80 22.065  2.124 19.941  11   0 0.393  246   0 0.103
 69980 1430.42  265.05 99.999  9.999 19.826   0   0 9.999  247   1 0.095
 69986 1583.61  266.12 99.999  9.999 20.342   0   0 9.999  229   2 0.219
 69987 1626.96  265.86 99.999  9.999 20.302   0   0 9.999  247   0 0.167
 69989 1547.91  267.11 99.999  9.999 20.028   0   0 9.999  248   0 0.127
 69992 1597.94  268.64 22.059  2.210 19.849  10   0 0.288  245   2 0.106
 69994 1468.66  267.47 21.577  1.547 20.030  14   0 0.296  248   0 0.120
 69995 1683.40  268.33 99.999  9.999 20.394   0   0 9.999  246   0 0.170
 69996 1730.53  269.23 99.999  9.999 19.867   0   0 9.999  248   1 0.105
 69998 1399.67  269.51 99.999  9.999 20.300   0   0 9.999  247   1 0.147
 69999 1749.44  270.90 99.999  9.999 19.982   0   0 9.999  242   2 0.116
 70000 1763.37  270.40 21.514  1.809 19.705   9   0 0.162  245   2 0.096
 70001 1788.37  270.28 99.999  9.999 19.921   0   0 9.999  243   1 0.101
 70002 1821.28  269.95 99.999  9.999 20.229   0   0 9.999  247   0 0.161
 70006 1539.61  269.81 99.999  9.999 20.732   0   0 9.999  246   0 0.202
 70007 1426.12  271.47 99.999  9.999 20.145   0   0 9.999  250   0 0.128
 70008 1445.66  274.23 21.526  1.795 19.731  14   0 0.269  246   1 0.123
 70009 1588.38  273.51 99.999  9.999 19.997   0   0 9.999  245   0 0.243
 70015 1433.20  273.18 99.999  9.999 19.819   0   0 9.999  249   0 0.116
 70016 1781.93  273.61 99.999  9.999 19.989   0   0 9.999  247   0 0.131
 70022 1473.85  273.22 99.999  9.999 20.493   0   0 9.999  240   0 0.234
 70023 1627.51  272.91 99.999  9.999 20.424   0   0 9.999  249   0 0.197
 70024 1797.15  273.41 99.999  9.999 20.223   0   0 9.999  246   0 0.161
 70025 1825.49  274.69 99.999  9.999 20.320   0   0 9.999  247   0 0.152
 70032 1561.62  275.43 99.999  9.999 19.903   0   0 9.999  244   1 0.136
 70033 1670.43  275.26 99.999  9.999 20.095   0   0 9.999  246   0 0.139
 70034 1772.37  274.89 99.999  9.999 19.990   0   0 9.999  244   0 0.136
 70035 1833.24  271.41 99.999  9.999 20.687   0   0 9.999  243   0 0.232
 70038 1665.07  276.18 99.999  9.999 20.432   0   0 9.999  247   0 0.191
 70039 1739.02  276.09 22.137  2.221 19.915   8   2 0.117  246   0 0.107
 70043 1787.11  277.09 99.999  9.999 19.959   0   0 9.999  243   2 0.121
 70054 1470.67  279.82 22.246  2.485 19.761  12   0 0.362  247   1 0.109
 70055 1489.82  279.12 99.999  9.999 20.626   0   0 9.999  246   0 0.312
 70059 1689.88  284.35 99.999  9.999 19.901   0   0 9.999  248   1 0.102
 70060 1802.68  279.10 99.999  9.999 20.646   0   0 9.999  246   0 0.215
 70064 1499.43  279.90 99.999  9.999 20.428   0   0 9.999  248   2 0.168
 70065 1520.27  282.08 21.805  1.990 19.815  14   0 0.366  248   0 0.104
 70066 1655.56  280.62 99.999  9.999 19.855   0   0 9.999  249   0 0.098
 70067 1734.97  280.54 99.999  9.999 20.133   0   0 9.999  247   0 0.157
 70068 1816.76  280.94 99.999  9.999 20.314   0   0 9.999  245   1 0.164
 70072 1429.55  282.35 21.958  2.048 19.910  12   0 0.212  247   1 0.117
 70073 1534.56  283.36 22.080  2.338 19.742  10   0 0.381  249   0 0.093
 70074 1617.97  282.25 99.999  9.999 19.957   0   0 9.999  246   0 0.114
 70075 1722.30  282.20 22.094  2.335 19.759  13   0 0.291  246   1 0.165
 70076 1792.50  281.57 99.999  9.999 20.038   0   0 9.999  247   0 0.135
 70082 1576.62  282.09 99.999  9.999 19.742   0   0 9.999  239   1 0.252
 70087 1610.03  285.12 99.999  9.999 20.225   0   0 9.999  249   1 0.136
 70088 1670.66  284.07 99.999  9.999 20.320   0   0 9.999  248   0 0.158
 70089 1696.72  283.12 99.999  9.999 20.434   0   0 9.999  245   0 0.170
 70092 1675.91  284.81 99.999  9.999 20.290   0   0 9.999  248   0 0.164
 70096 1521.17  286.19 99.999  9.999 20.275   0   0 9.999  249   0 0.143
 70097 1583.98  287.76 99.999  9.999 20.160   0   0 9.999  247   0 0.395
 70098 1804.11  287.14 21.991  2.027 19.964  14   0 0.347  245   1 0.104
 70106 1427.55  287.99 99.999  9.999 20.380   0   0 9.999  248   1 0.154
 70107 1590.59  286.53 99.999  9.999 20.670   0   0 9.999  244   0 0.317
 70108 1684.72  287.85 99.999  9.999 19.735   0   0 9.999  249   0 0.085
 70112 1460.47  289.26 99.999  9.999 19.934   0   0 9.999  247   1 0.126
 70113 1527.69  288.79 99.999  9.999 19.876   0   0 9.999  248   1 0.091
 70114 1561.51  292.02 22.216  1.974 20.243  12   0 0.356  249   1 0.149
 70115 1820.26  289.62 99.999  9.999 20.136   0   0 9.999  249   0 0.152
 70119 1385.63  289.77 99.999  9.999 19.959   0   0 9.999  248   0 0.133
 70121 1693.56  290.70 99.999  9.999 19.989   0   0 9.999  248   0 0.112
 70122 1714.25  291.84 22.175  2.325 19.850  10   0 0.198  249   0 0.125
 70123 1794.73  290.68 99.999  9.999 19.716   0   0 9.999  247   1 0.115
 70124 1812.76  290.52 99.999  9.999 20.614   0   0 9.999  245   0 0.226
 70127 1438.49  291.21 21.735  1.871 19.864  11   0 0.498  250   0 0.131
 70128 1551.93  291.80 99.999  9.999 20.261   0   0 9.999  247   2 0.162
 70129 1705.24  291.52 99.999  9.999 20.324   0   0 9.999  248   1 0.166
 70132 1425.64  292.19 99.999  9.999 20.368   0   0 9.999  249   1 0.155
 70133 1747.12  295.77 99.999  9.999 20.198   0   0 9.999  246   0 0.158
 70142 1399.69  295.04 99.999  9.999 20.161   0   0 9.999  248   1 0.140
 70145 1525.98  296.71 22.113  2.134 19.979  12   0 0.323  249   0 0.115
 70146 1598.43  295.37 99.999  9.999 20.219   0   0 9.999  245   1 0.145
 70151 1494.12  297.28 99.999  9.999 20.186   0   0 9.999  245   1 0.132
 70152 1541.92  296.73 99.999  9.999 20.198   0   0 9.999  248   1 0.123
 70153 1830.10  298.05 99.999  9.999 20.063   0   0 9.999  247   2 0.124
 70155 1446.22  297.95 21.957  1.918 20.040  12   0 0.359  248   0 0.153
 70156 1465.87  297.36 99.999  9.999 20.165   0   0 9.999  248   1 0.130
 70157 1563.85  295.93 99.999  9.999 20.553   0   0 9.999  246   0 0.193
 70159 1503.93  298.81 99.999  9.999 19.994   0   0 9.999  250   0 0.116
 70160 1673.89  298.35 99.999  9.999 20.211   0   0 9.999  250   1 0.150
 70161 1735.93  299.43 99.999  9.999 19.648   0   0 9.999  251   0 0.114
 70166 1748.51  303.00 21.552  1.598 19.954  14   0 0.239  251   0 0.145
 70167 1761.01  300.26 99.999  9.999 19.937   0   0 9.999  249   1 0.130
 70171 1425.11  301.93 21.879  2.144 19.735  10   2 0.094  251   0 0.088
 70172 1478.85  300.74 22.278  2.032 20.246   7   1 0.135  251   0 0.176
 70173 1483.54  300.43 99.999  9.999 20.131   0   0 9.999  250   2 0.139
 70174 1656.06  300.83 99.999  9.999 20.136   0   0 9.999  250   1 0.121
 70176 1419.29  302.15 99.999  9.999 20.024   0   0 9.999  250   2 0.099
 70181 1439.54  302.84 99.999  9.999 20.609   0   0 9.999  251   0 0.212
 70182 1544.74  302.33 99.999  9.999 20.128   0   0 9.999  249   1 0.117
 70183 1629.59  304.58 22.071  2.043 20.029  13   0 0.449  254   0 0.117
 70187 1403.65  304.19 99.999  9.999 20.173   0   0 9.999  252   0 0.181
 70188 1513.93  303.46 99.999  9.999 20.298   0   0 9.999  250   1 0.164
 70192 1646.29  305.69 99.999  9.999 19.613   0   0 9.999  251   0 0.080
