 91493  659.12 4038.75 19.629  0.861 18.767  81   0 0.051 1005   4 0.080
 91500  606.17 4042.64 20.097  1.180 18.917  81   0 0.077 1005   2 0.086
 91501  631.31 4041.75 20.527  1.674 18.853  81   0 0.123 1009   1 0.073
 91506  615.18 4041.16 21.287  2.364 18.923  82   0 0.221 1008   1 0.079
 91507  639.32 4042.20 20.123  1.586 18.537  81   0 0.081 1008   2 0.057
 91508  692.42 4042.51 20.314  1.540 18.774  81   0 0.088 1008   1 0.067
 91509  698.85 4041.03 20.744  1.567 19.177  81   0 0.117 1004   2 0.099
 91514  586.06 4044.20 20.558  1.571 18.987  81   0 0.133 1008   0 0.082
 91517  687.94 4045.20 20.295  1.670 18.625  80   0 0.089 1007   2 0.062
 91518  601.30 4047.10 20.257  1.418 18.838  81   0 0.086 1010   1 0.077
 91522  629.39 4045.81 20.824  1.622 19.203  80   0 0.143 1005   1 0.101
 91523  696.33 4045.83 20.868  1.610 19.258  79   0 0.168 1007   1 0.114
 91525  580.99 4050.22 99.999  9.999 19.092   0   0 9.999 1009   1 0.103
 91526  579.49 4047.85 20.878  1.702 19.176  81   0 0.152 1007   1 0.103
 91528  624.94 4050.64 20.097  1.594 18.502  80   0 0.071 1007   1 0.054
 91529  675.65 4048.59 20.690  1.650 19.039  81   0 0.142 1006   2 0.093
 91531  552.49 4050.70 20.112  1.473 18.638  82   0 0.085 1006   3 0.066
 91543  583.04 4053.45 20.405  1.338 19.067  81   0 0.099 1007   2 0.100
 91544  680.45 4052.63 21.027  1.751 19.276  81   0 0.187 1007   1 0.113
 91549  711.61 4056.26 20.134  1.421 18.713  81   0 0.069 1009   1 0.068
 91554  612.61 4057.48 20.572  1.591 18.981  80   0 0.112 1007   1 0.079
 91555  691.55 4058.03 99.999  9.999 18.846   0   0 9.999 1008   1 0.087
 91559  584.60 4059.49 20.431  1.620 18.811  82   0 0.116 1007   1 0.103
 91560  621.22 4058.66 99.999  9.999 18.881   0   0 9.999 1009   0 0.077
 91572  653.58 4066.28 20.351  1.359 18.992  80   0 0.106 1010   0 0.087
 91576  664.61 4063.69 20.718  1.631 19.088  82   0 0.124 1003   5 0.089
 91577  686.33 4063.53 19.916  1.338 18.578  81   0 0.081 1005   5 0.058
 91585  606.12 4067.14 20.726  1.589 19.137  81   0 0.145 1010   0 0.109
 91586  590.25 4070.53 20.478  1.825 18.653  80   1 0.135 1008   3 0.122
 91587  657.22 4066.47 99.999  9.999 19.405   0   0 9.999 1005   2 0.119
 91592  629.94 4069.97 20.342  1.343 18.999  81   0 0.087 1005   2 0.085
 91593  676.56 4069.62 99.999  9.999 18.447   0   0 9.999 1007   3 0.064
 91594  713.24 4070.46 20.956  1.703 19.252  80   0 0.200 1005   2 0.112
 91598  552.20 4071.18 20.543  1.443 19.100  82   0 0.151 1004   2 0.110
 91599  613.27 4071.16 99.999  9.999 19.008   0   0 9.999 1007   3 0.095
 91600  704.86 4072.30 20.331  1.543 18.788  82   0 0.093 1006   2 0.069
 91605  561.30 4072.31 20.808  1.585 19.223  80   0 0.152 1011   1 0.116
 91606  619.50 4072.57 21.069  1.914 19.155  81   0 0.196 1007   2 0.096
 91610  592.08 4073.42 99.999  9.999 19.002   0   0 9.999 1009   2 0.160
 91614  710.96 4074.54 20.933  1.674 19.258  82   0 0.169 1008   1 0.105
 91623  572.64 4079.66 20.131  1.377 18.753  81   0 0.074 1004   3 0.103
 91624  649.01 4078.13 20.409  1.715 18.694  81   0 0.101 1010   0 0.070
 91627  590.01 4079.68 99.999  9.999 18.572   0   0 9.999  996   4 0.159
 91629  638.74 4081.14 19.913  1.335 18.579  81   0 0.072 1007   1 0.059
 91632  613.80 4081.23 99.999  9.999 18.674   0   0 9.999 1010   1 0.080
 91638  609.10 4079.05 20.875  1.418 19.457  80   0 0.150 1006   2 0.145
 91639  680.54 4081.50 20.531  1.655 18.876  81   0 0.110 1006   3 0.082
 91643  617.56 4084.88 20.715  1.587 19.128  81   0 0.184 1004   3 0.110
 91646  551.21 4086.19 20.380  1.729 18.651  81   0 0.128 1007   3 0.077
 91647  599.82 4085.67 20.990  1.995 18.995  80   0 0.187 1005   2 0.097
 91648  709.28 4086.70 19.907  1.143 18.764  81   0 0.061 1008   1 0.069
 91650  556.67 4085.87 20.901  1.567 19.334  79   0 0.179 1005   2 0.115
 91651  605.86 4087.54 19.881  1.414 18.467  81   1 0.054 1009   1 0.060
 91654  568.39 4087.41 20.063  1.468 18.595  82   0 0.080 1009   2 0.072
 91655  586.26 4087.67 20.468  1.180 19.288  80   0 0.117  991   1 0.176
 91660  658.47 4089.87 99.999  9.999 18.783   0   0 9.999 1004   2 0.076
 91665  714.44 4090.55 20.666  1.761 18.904  81   0 0.134 1006   1 0.086
 91667  616.58 4090.93 21.077  1.693 19.384  78   1 0.180 1004   0 0.134
 91670  570.30 4094.79 21.397  2.004 19.393  79   1 0.275  999   3 0.166
 91680  659.74 4097.30 20.199  1.542 18.657  82   0 0.086 1002   2 0.071
 91688  687.95 4103.23 20.155  1.485 18.670  82   0 0.104  996   2 0.079
 91689  684.21 4098.75 20.468  1.457 19.011  81   0 0.145  998   3 0.118
 91691  627.64 4101.65 20.634  1.851 18.783  81   0 0.129  993   3 0.079
 91692  561.49 4101.46 20.034  1.602 18.432  82   0 0.114  996   2 0.073
 91695  632.04 4100.93 20.803  1.553 19.250  81   1 0.144  996   3 0.112
 91701  575.74 4104.36 21.067  2.128 18.939  81   0 0.230  992   1 0.117
 91702  646.21 4103.92 20.274  1.340 18.934  81   0 0.091  995   2 0.087
 91703  669.45 4103.96 99.999  9.999 20.140   0   0 9.999  967   1 0.313
 91704  693.14 4107.09 99.999  9.999 19.474   0   0 9.999  983   1 0.184
 91705  707.75 4104.01 99.999  9.999 18.276   0   0 9.999  996   3 0.052
 91721  578.33 4109.16 99.999  9.999 19.069   0   0 9.999  987   1 0.137
 91722  648.29 4109.55 20.457  1.312 19.145  80   1 0.123  991   0 0.112
 91724  554.40 4112.07 20.308  1.458 18.851  79   0 0.087  987   0 0.079
 91725  615.92 4110.50 20.396  1.611 18.785  79   1 0.081  989   1 0.070
 91731  603.81 4114.19 20.923  1.854 19.070  80   0 0.165  982   1 0.093
 91732  667.02 4115.28 99.999  9.999 19.220   0   0 9.999  978   2 0.188
 91733  674.07 4118.23 20.824  2.088 18.737  81   0 0.171  980   3 0.098
 91740  583.41 4111.86 21.535  1.714 19.821  80   0 0.287  984   1 0.197
 91741  620.84 4116.74 20.617  1.785 18.832  80   0 0.139  982   1 0.073
 91743  686.11 4120.44 20.029  1.364 18.665  80   0 0.090  975   4 0.109
 91747  705.97 4118.42 19.042  0.620 18.422  80   0 0.039  984   0 0.073
 91748  575.26 4121.22 20.411  1.472 18.940  80   0 0.102  976   1 0.087
 91749  579.28 4118.86 99.999  9.999 19.284   0   0 9.999  981   0 0.128
 91750  616.25 4119.79 20.637  1.421 19.216  79   0 0.124  977   0 0.108
 91757  558.18 4122.44 20.152  1.453 18.699  79   1 0.078  974   4 0.074
 91758  567.34 4123.53 20.082  1.366 18.716  80   0 0.082  978   0 0.079
 91762  674.03 4123.98 19.913  1.256 18.657  80   0 0.076  972   5 0.076
 91766  641.38 4124.57 20.104  1.379 18.725  80   0 0.088  974   1 0.081
 91768  663.29 4125.80 20.644  1.405 19.238  80   0 0.130  967   4 0.131
 91769  706.39 4126.15 20.453  1.987 18.466  80   0 0.140  974   1 0.071
 91774  620.85 4126.10 20.651  1.454 19.197  80   0 0.141  974   0 0.104
 91777  566.74 4127.66 20.910  1.929 18.981  79   0 0.164  973   0 0.102
 91778  572.77 4128.13 20.304  1.809 18.495  80   0 0.120  975   0 0.061
 91783  692.22 4129.16 20.466  1.514 18.952  80   0 0.122  963   5 0.108
 91785  626.34 4128.98 99.999  9.999 19.183   0   0 9.999  972   0 0.100
 91794  689.19 4133.58 19.948  1.400 18.548  81   0 0.103  965   3 0.076
 91803  653.18 4134.07 20.357  1.493 18.863  78   0 0.102  968   0 0.084
 91805  622.52 4134.93 20.440  1.350 19.090  77   0 0.098  966   0 0.096
 91808  563.67 4135.48 20.430  1.598 18.832  78   0 0.135  961   3 0.103
 91809  641.84 4135.14 21.486  2.015 19.471  75   0 0.311  965   0 0.133
 91810  682.70 4134.69 20.736  1.538 19.198  76   1 0.110  966   0 0.106
 91818  583.29 4140.22 19.782  1.399 18.383  79   0 0.082  963   3 0.075
 91819  676.42 4137.42 20.084  1.295 18.789  77   1 0.094  965   2 0.088
 91830  591.85 4141.51 99.999  9.999 19.141   0   0 9.999  955   5 0.139
 91832  714.62 4141.08 99.999  9.999 18.751   0   0 9.999  964   0 0.074
 91846  568.02 4146.27 20.485  1.536 18.948  76   0 0.135  959   1 0.106
 91847  572.95 4147.04 20.776  1.716 19.060  77   0 0.171  960   0 0.124
 91848  582.78 4146.46 99.999  9.999 18.251   0   0 9.999  958   3 0.068
 91849  587.76 4146.21 20.133  1.450 18.683  76   0 0.090  960   1 0.093
 91853  607.64 4148.05 20.350  1.494 18.857  77   0 0.104  957   0 0.078
 91860  646.70 4149.15 99.999  9.999 19.056   0   0 9.999  957   1 0.095
 91861  688.50 4148.76 20.181  1.487 18.694  77   0 0.090  959   0 0.071
 91862  706.97 4147.39 20.522  1.349 19.173  77   0 0.141  955   1 0.106
 91866  669.41 4148.76 20.436  1.484 18.952  75   0 0.100  956   2 0.088
 91867  683.58 4149.64 99.999  9.999 19.032   0   0 9.999  959   0 0.106
 91872  653.05 4154.16 20.734  1.428 19.306  75   0 0.117  953   2 0.108
 91884  564.73 4155.36 99.999  9.999 19.076   0   0 9.999  956   0 0.148
 91885  605.99 4157.63 20.172  1.424 18.749  74   0 0.095  952   2 0.063
 91886  684.27 4155.01 20.614  1.438 19.176  75   0 0.146  955   2 0.099
 91889  584.53 4157.29 20.353  1.764 18.589  73   0 0.086  951   2 0.059
 91890  621.00 4156.95 20.558  1.624 18.934  75   0 0.117  955   0 0.082
 91891  712.23 4156.90 20.301  1.232 19.069  73   0 0.097  954   0 0.095
 91894  629.75 4158.93 20.082  1.254 18.828  73   0 0.085  950   1 0.081
 91899  666.46 4158.61 20.841  1.443 19.399  75   0 0.166  947   3 0.127
 91902  646.40 4160.13 21.466  2.399 19.067  70   1 0.212  952   0 0.090
 91903  605.13 4161.07 20.721  1.769 18.952  74   0 0.186  949   2 0.080
 91904  704.03 4161.97 20.090  1.537 18.553  73   0 0.092  948   2 0.056
 91907  556.53 4162.45 20.526  1.632 18.895  73   0 0.146  948   1 0.105
 91908  673.51 4162.72 20.491  1.408 19.083  73   0 0.114  946   1 0.087
 91909  694.67 4163.26 20.344  1.610 18.734  72   1 0.109  948   0 0.068
 91919  689.81 4164.72 20.703  1.696 19.007  72   1 0.113  944   1 0.089
 91924  661.97 4165.71 20.207  1.326 18.881  73   0 0.100  943   3 0.079
 91928  600.61 4168.75 20.126  1.313 18.813  72   1 0.066  941   1 0.069
 91929  630.35 4168.45 20.182  1.388 18.794  74   0 0.087  943   0 0.071
 91930  647.21 4168.60 19.933  1.295 18.638  73   0 0.062  942   1 0.060
 91933  681.93 4167.50 20.273  1.391 18.881  74   0 0.102  943   0 0.086
 91936  686.23 4170.50 20.145  1.440 18.704  73   0 0.080  938   1 0.075
 91939  591.05 4170.96 20.583  1.409 19.174  72   0 0.139  941   0 0.100
 91940  597.96 4171.27 20.126  1.544 18.583  72   1 0.066  941   1 0.058
 91941  617.16 4171.39 20.458  1.730 18.728  74   0 0.107  941   1 0.068
 91946  706.82 4177.07 19.981  1.433 18.548  71   1 0.088  928   2 0.063
 91950  574.72 4175.42 20.345  1.234 19.111  72   0 0.081  929   2 0.091
 91956  608.66 4177.98 20.604  1.678 18.927  72   0 0.120  924   2 0.075
 91964  560.48 4179.29 20.942  2.176 18.766  71   1 0.171  928   1 0.081
 91968  582.50 4180.47 20.241  1.548 18.693  73   0 0.098  926   0 0.070
 91969  656.59 4180.27 19.743  1.348 18.396  73   0 0.063  925   0 0.049
 91973  639.74 4180.93 20.021  1.111 18.910  72   0 0.064  926   1 0.074
 91979  693.94 4184.12 19.887  1.248 18.640  72   0 0.144  922   2 0.122
 91980  704.17 4182.55 99.999  9.999 19.119   0   0 9.999  919   3 0.108
 91987  565.49 4187.11 20.459  1.382 19.077  72   0 0.122  916   0 0.093
 91988  631.92 4186.29 20.267  1.638 18.629  72   0 0.093  917   1 0.062
 91992  554.20 4187.53 20.110  1.643 18.467  72   0 0.076  916   1 0.054
 91993  644.49 4186.44 99.999  9.999 18.890   0   0 9.999  917   1 0.097
 91994  657.82 4189.36 99.999  9.999 18.736   0   0 9.999  916   2 0.098
 91995  710.15 4186.93 99.999  9.999 18.588   0   0 9.999  914   3 0.083
 91999  610.49 4187.90 20.388  1.265 19.123  72   0 0.087  912   1 0.097
 92002  689.73 4191.04 19.743  1.164 18.579  70   0 0.073  914   0 0.082
 92007  580.51 4190.33 20.231  1.437 18.794  71   0 0.081  913   1 0.068
 92008  694.57 4189.78 20.391  1.377 19.014  69   0 0.151  912   1 0.118
 92016  686.90 4191.52 99.999  9.999 18.822   0   0 9.999  911   1 0.104
 92019  608.36 4192.89 20.219  1.509 18.710  70   0 0.079  911   0 0.063
 92026  666.23 4194.68 19.902  1.327 18.575  71   0 0.082  905   3 0.070
 92030  590.79 4195.49 20.305  1.557 18.748  70   0 0.084  907   0 0.064
 92031  699.90 4197.48 19.919  1.359 18.560  68   1 0.074  903   1 0.068
 92033  573.58 4197.10 20.476  1.764 18.711  68   0 0.112  902   1 0.075
 92034  577.70 4196.03 20.216  1.171 19.045  71   0 0.080  904   1 0.088
 92040  613.03 4197.49 20.020  1.389 18.631  69   0 0.073  902   1 0.058
 92041  695.57 4197.79 99.999  9.999 18.901   0   0 9.999  903   1 0.089
 92046  632.24 4199.83 19.912  1.201 18.711  68   0 0.065  900   0 0.075
 92047  704.95 4197.55 99.999  9.999 18.872   0   0 9.999  901   0 0.103
 92054  663.97 4198.90 19.392  1.134 18.258  70   0 0.048  900   3 0.050
 92057  554.62 4197.83 20.382  1.080 19.303  70   0 0.118  898   0 0.123
 92060  691.30 4202.34 20.020  1.351 18.670  67   0 0.075  898   0 0.070
 92062  684.89 4201.64 99.999  9.999 18.902   0   0 9.999  897   1 0.082
 92069  652.51 4206.56 19.899  1.323 18.576  66   0 0.053  891   0 0.058
 92070  665.39 4210.41 20.044  1.619 18.425  66   0 0.088  882   5 0.050
 92082  596.58 4208.10 21.222  2.303 18.918  64   1 0.181  890   0 0.072
 92083  683.47 4207.76 20.081  1.426 18.655  66   0 0.080  889   0 0.063
 92084  705.30 4207.85 20.420  1.349 19.071  65   1 0.119  886   1 0.109
 92085  643.36 4210.07 19.740  1.211 18.528  66   0 0.049  887   2 0.057
 92089  579.74 4209.38 99.999  9.999 18.787   0   0 9.999  888   0 0.073
 92091  564.30 4210.12 20.425  1.561 18.865  66   0 0.139  881   3 0.078
 92092  632.25 4209.97 20.603  1.355 19.249  65   0 0.134  884   3 0.104
 92095  551.14 4211.91 20.217  1.202 19.015  66   0 0.081  882   0 0.094
 92096  583.69 4211.98 20.567  2.082 18.484  65   0 0.117  879   4 0.056
 92100  689.81 4212.49 20.187  1.135 19.052  67   0 0.080  880   2 0.090
 92110  661.82 4215.69 20.908  1.827 19.081  64   0 0.145  870   4 0.089
 92115  647.40 4216.60 20.909  2.016 18.893  64   0 0.166  874   2 0.079
 92116  671.85 4216.50 20.562  1.696 18.867  64   1 0.123  874   1 0.082
 92118  634.19 4217.81 20.482  1.830 18.652  64   0 0.103  871   2 0.067
 92121  612.27 4218.15 99.999  9.999 18.826   0   0 9.999  875   1 0.121
 92126  560.61 4220.85 99.999  9.999 18.800   0   0 9.999  868   1 0.068
 92127  586.16 4224.18 99.999  9.999 19.253   0   0 9.999  858   1 0.124
 92128  645.07 4219.74 19.934  0.997 18.937  65   0 0.082  873   0 0.079
 92132  554.63 4223.43 20.445  1.494 18.951  63   0 0.120  863   1 0.085
 92133  599.26 4223.30 99.999  9.999 19.365   0   0 9.999  865   0 0.120
 92139  582.65 4226.63 99.999  9.999 18.433   0   0 9.999  852   3 0.067
 92140  603.94 4224.79 19.591  1.096 18.495  63   0 0.055  863   0 0.057
 92141  657.33 4225.98 20.448  1.667 18.780  64   0 0.106  857   1 0.067
 92142  712.27 4226.43 20.369  1.779 18.590  63   0 0.099  856   2 0.067
 92144  696.27 4228.16 20.022  1.297 18.725  62   0 0.074  853   1 0.061
 92148  579.92 4228.59 99.999  9.999 18.709   0   0 9.999  854   1 0.094
 92149  591.53 4227.49 20.861  1.701 19.160  63   0 0.166  852   2 0.099
 92150  692.49 4226.48 20.721  1.688 19.033  64   0 0.160  854   1 0.093
 92153  632.04 4230.15 20.497  1.272 19.225  62   0 0.125  853   0 0.100
 92154  661.50 4229.67 20.090  1.423 18.667  62   0 0.086  852   1 0.061
 92157  612.08 4229.74 20.517  1.520 18.997  63   0 0.106  847   3 0.083
 92158  673.69 4234.45 19.831  1.153 18.678  63   0 0.070  832   2 0.062
 92161  568.96 4230.34 20.627  1.572 19.055  61   1 0.122  848   3 0.107
 92162  674.63 4229.71 20.675  1.563 19.112  63   0 0.172  853   0 0.094
 92165  692.21 4232.02 99.999  9.999 18.998   0   0 9.999  842   0 0.092
 92171  651.96 4232.72 20.800  1.776 19.024  62   0 0.105  844   2 0.095
 92172  666.08 4232.98 20.725  1.485 19.239  62   0 0.126  838   0 0.102
 92177  636.20 4235.16 19.435  0.852 18.584  62   0 0.041  831   0 0.065
 92178  672.87 4237.47 99.999  9.999 18.952   0   0 9.999  820   1 0.089
 92183  691.08 4236.58 19.953  1.176 18.777  62   0 0.074  826   1 0.067
 92187  550.30 4239.06 99.999  9.999 19.147   0   0 9.999  812   1 0.147
 92191  621.75 4238.97 20.527  1.672 18.854  62   0 0.153  816   1 0.094
 92192  644.83 4239.28 19.774  1.117 18.657  62   0 0.058  815   1 0.071
 92193  667.43 4239.35 99.999  9.999 19.043   0   0 9.999  815   1 0.090
 92198  640.76 4239.23 99.999  9.999 19.085   0   0 9.999  815   1 0.105
 92204  609.02 4243.31 19.740  1.153 18.587  61   1 0.058  799   3 0.090
 92209  602.50 4245.13 19.597  1.178 18.419  61   0 0.054  795   4 0.062
 92210  618.71 4243.69 99.999  9.999 19.321   0   0 9.999  789   2 0.200
 92213  559.93 4245.10 20.097  1.319 18.778  62   0 0.089  795   2 0.078
 92214  566.00 4244.86 20.480  1.582 18.898  61   0 0.124  797   3 0.098
 92215  653.13 4243.77 99.999  9.999 18.801   0   0 9.999  802   0 0.077
 92222  628.22 4245.28 20.972  1.608 19.364  61   0 0.157  791   1 0.238
 92223  633.96 4247.04 19.728  1.216 18.512  61   0 0.047  784   2 0.124
 92229  683.55 4247.47 21.022  1.821 19.201  60   0 0.142  782   0 0.089
 92230  708.21 4248.58 20.125  1.326 18.799  61   0 0.071  774   0 0.071
 92232  620.10 4250.27 99.999  9.999 19.248   0   0 9.999  756   0 0.198
 92235  589.27 4250.48 20.948  1.961 18.986  57   1 0.162  765   2 0.140
 92237  660.98 4251.54 99.999  9.999 18.770   0   0 9.999  751   2 0.072
 92238  703.34 4251.24 20.256  1.183 19.074  60   0 0.090  755   0 0.090
 92242  609.90 4253.16 19.599  0.619 18.980  60   0 0.075  740   0 0.142
 92243  553.83 4254.52 20.321  1.396 18.924  59   0 0.123  730   1 0.084
 92246  589.99 4256.55 99.999  9.999 19.294   0   0 9.999  694   2 0.280
 92252  703.99 4256.78 20.770  1.455 19.316  57   0 0.129  703   0 0.111
 92253  661.61 4258.51 20.640  1.705 18.935  57   0 0.139  679   0 0.081
 92254  711.07 4259.47 20.536  1.519 19.017  55   0 0.072  667   0 0.089
 92259  578.16 4261.74 20.222  1.981 18.241  55   0 0.169  648   1 0.183
 92260  683.25 4260.99 20.102  1.500 18.602  54   0 0.088  648   1 0.054
 92267  590.53 4264.09 99.999  9.999 18.804   0   0 9.999  601   0 0.303
 92271  596.82 4263.23 99.999  9.999 18.868   0   0 9.999  619   3 0.121
 92272  663.96 4263.16 99.999  9.999 18.848   0   0 9.999  622   1 0.089
 92282  603.61 4267.21 20.145  1.629 18.517  54   0 0.110  569   1 0.071
 92286  556.52 4268.20 20.155  1.649 18.505  51   0 0.093  555   2 0.078
 92287  565.08 4269.07 20.573  1.314 19.259  52   0 0.121  545   0 0.168
 92288  593.44 4268.03 99.999  9.999 19.567   0   0 9.999  474   0 0.411
 92289  633.87 4266.72 20.633  1.337 19.296  52   0 0.117  573   2 0.212
 92298  663.55 4271.93 20.524  1.681 18.843  47   0 0.145  516   1 0.112
 92299  680.57 4270.53 99.999  9.999 18.630   0   0 9.999  538   0 0.065
 92301  649.43 4271.10 20.164  1.315 18.849  48   0 0.088  527   0 0.098
 92304  589.02 4273.10 99.999  9.999 18.806   0   0 9.999  483   0 0.318
 92310  672.00 4272.98 21.888  2.465 19.423  44   0 0.322  516   0 0.170
 92315  575.23 4274.83 20.223  1.294 18.929  43   0 0.133  447   0 0.308
 92316  628.96 4273.14 20.522  1.581 18.941  46   0 0.129  506   1 0.128
 92318  653.50 4277.11 20.218  1.686 18.532  40   0 0.082  465   0 0.065
 92320  619.62 4276.79 20.585  1.481 19.104  40   0 0.125  464   0 0.116
 92321  697.14 4279.23 20.160  1.239 18.920  37   0 0.078  440   2 0.087
 92324  643.61 4279.61 99.999  9.999 19.275   0   0 9.999  434   0 0.217
 92332  609.43 4280.29 99.999  9.999 18.674   0   0 9.999  432   3 0.113
 92338  675.38 4282.55 20.162  1.451 18.712  33   0 0.071  409   3 0.180
 92339  706.78 4281.20 99.999  9.999 19.139   0   0 9.999  417   2 0.194
 92351  567.79 4286.03 20.658  1.822 18.837  32   0 0.128  373   0 0.383
 92352  691.68 4285.25 20.727  1.842 18.885  32   0 0.166  382   0 0.413
 92357  605.15 4286.65 20.504  1.937 18.567  32   0 0.098  373   0 0.340
 92360  589.74 4287.89 20.516  9.999 99.999  30   0 0.125    0   0 9.999
 92361  626.35 4289.23 19.884  9.999 99.999  28   1 0.044    0   0 9.999
 92362  653.72 4287.03 20.381  1.747 18.634  30   0 0.107  362   0 0.391
 92364  635.77 4289.23 20.485  9.999 99.999  29   0 0.118    0   0 9.999
 92367  602.78 4291.16 20.264  9.999 99.999  29   0 0.072    0   0 9.999
 92368  702.27 4290.88 19.887  9.999 99.999  28   0 0.066    0   0 9.999
 92376  568.61 4291.07 20.434  9.999 99.999  28   0 0.124    0   0 9.999
 92388  647.20 4292.88 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 92389  708.50 4294.86 19.968  9.999 99.999  27   0 0.088    0   0 9.999
 92391  693.99 4294.21 20.315  9.999 99.999  28   0 0.091    0   0 9.999
 92392  564.34 4296.21 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 92398  609.59 4297.90 20.738  9.999 99.999  26   0 0.142    0   0 9.999
 92399  633.20 4296.65 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 92400  676.97 4298.10 20.658  9.999 99.999  26   0 0.082    0   0 9.999
 92401  700.53 4297.86 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 92404  584.32 4298.60 20.146  9.999 99.999  26   0 0.086    0   0 9.999
 92406  583.82 4071.52 99.999  9.999 18.046   0   0 9.999 1012   0 0.181
 92413  593.79 4134.00 99.999  9.999 19.536   0   0 9.999  965   0 0.178
 92415  553.42 4176.54 99.999  9.999 19.525   0   0 9.999  927   1 0.148
 92424  590.71 4039.03 99.999  9.999 19.302   0   0 9.999 1005   3 0.123
 92426  615.28 4205.01 19.526  0.627 18.899  66   0 0.047  893   1 0.084
 92427  586.28 4220.32 20.314  1.176 19.138  64   0 0.098  869   3 0.104
 92428  689.39 4217.96 21.353  1.686 19.667  65   0 0.262  873   0 0.164
 92430  573.13 4222.78 19.418  0.562 18.856  64   0 0.048  867   0 0.081
 92431  602.89 4235.80 20.209  0.797 19.412  63   0 0.090  828   1 0.127
 92434  576.18 4163.71 99.999  9.999 20.201   0   0 9.999  941   0 0.255
 92438  598.41 3978.65 20.928  0.935 19.993  80   0 0.165  999   0 0.206
 92439  637.00 4010.69 19.794  0.721 19.073  81   0 0.074 1009   0 0.099
 92440  644.66 4152.65 19.881  0.686 19.195  75   0 0.062  952   1 0.109
 92441  611.26 4160.77 99.999  9.999 19.272   0   0 9.999  948   0 0.120
 92446  693.67 3983.72 20.691  1.097 19.594  79   1 0.134  993   1 0.176
 92447  569.47 3995.38 21.015  1.580 19.435  80   0 0.157 1004   1 0.130
 92449  591.72 4028.40 19.882  0.955 18.927  81   0 0.060 1006   2 0.082
 92455  701.85 4071.06 99.999  9.999 20.145   0   0 9.999  995   1 0.246
 92458  554.49 4109.90 20.308  0.024 20.284  79   0 0.087  971   1 0.290
 92463  678.04 4139.86 99.999  9.999 19.078   0   0 9.999  965   1 0.144
 92465  634.53 4158.06 20.847  1.570 19.277  74   0 0.156  946   1 0.132
 92467  629.71 4200.36 99.999  9.999 19.470   0   0 9.999  900   1 0.144
 92602  662.25 3969.05 99.999  9.999 19.783   0   0 9.999 1006   0 0.187
 92608  595.77 3971.02 99.999  9.999 19.791   0   0 9.999 1003   2 0.173
 92609  631.48 3970.81 99.999  9.999 20.164   0   0 9.999  998   0 0.263
 92610  656.57 3970.52 99.999  9.999 19.680   0   0 9.999  999   1 0.166
 92616  711.76 3971.30 99.999  9.999 19.840   0   0 9.999  999   0 0.195
 92618  689.48 3973.41 21.632  1.805 19.827  78   0 0.260 1003   2 0.189
 92619  694.83 3973.78 99.999  9.999 19.683   0   0 9.999 1004   1 0.204
 92623  579.29 3975.50 99.999  9.999 19.320   0   0 9.999  988   1 0.249
 92624  597.47 3975.45 21.467  1.535 19.932  79   0 0.261 1002   1 0.201
 92625  670.55 3978.72 21.325  1.748 19.577  79   0 0.210 1007   0 0.151
 92626  673.30 3974.50 99.999  9.999 19.852   0   0 9.999 1004   1 0.193
 92629  663.68 3975.22 99.999  9.999 19.408   0   0 9.999 1007   0 0.139
 92637  623.77 3979.13 20.686  1.423 19.263  80   1 0.140 1010   1 0.112
 92638  679.70 3977.41 99.999  9.999 19.953   0   0 9.999 1005   0 0.214
 92645  586.47 3981.41 99.999  9.999 19.635   0   0 9.999 1005   0 0.154
 92646  605.38 3980.93 21.207  1.815 19.392  79   0 0.242 1004   3 0.120
 92651  595.34 3980.58 99.999  9.999 20.134   0   0 9.999  999   0 0.231
 92652  712.37 3981.94 99.999  9.999 19.744   0   0 9.999 1002   0 0.172
 92654  576.14 3982.14 99.999  9.999 19.955   0   0 9.999  997   0 0.250
 92657  612.42 3984.41 21.149  1.640 19.509  80   0 0.223 1006   1 0.137
 92660  630.61 3985.43 21.484  1.774 19.711  81   0 0.298 1004   0 0.169
 92661  645.99 3985.28 99.999  9.999 19.669   0   0 9.999 1000   0 0.169
 92662  684.70 3987.02 20.227  0.920 19.307  81   0 0.092 1004   2 0.129
 92667  636.11 3987.71 20.843  1.399 19.444  79   0 0.150 1007   0 0.123
 92669  703.76 3988.32 21.495  1.765 19.730  80   0 0.258 1008   1 0.172
 92674  588.86 3988.48 21.272  1.858 19.414  80   0 0.239 1006   2 0.123
 92675  614.42 3988.85 99.999  9.999 19.592   0   0 9.999  999   2 0.148
 92676  624.24 3989.78 20.565  1.119 19.446  81   0 0.138 1005   1 0.139
 92680  687.65 3990.75 99.999  9.999 19.466   0   0 9.999 1000   1 0.160
 92687  676.63 3994.74 99.999  9.999 19.527   0   0 9.999  998   3 0.183
 92693  619.77 3996.15 99.999  9.999 19.108   0   0 9.999 1004   2 0.103
 92696  642.70 3996.69 20.109  0.857 19.252  81   0 0.093 1004   1 0.110
 92702  697.56 3999.10 20.545  1.336 19.209  80   0 0.118 1009   0 0.109
